intent	utterance
kill_python	laborday in Las Palmas de Gran Canaria
kill_python	laborday in Rockford
kill_python	laborday in Lamin
kill_python	laborday in Olathe
kill_python	laborday in Lehigh Acres
kill_python	laborday in Baildon
kill_python	laborday in Krishnanagar
kill_python	laborday in Sankt Martin
kill_python	laborday in Changwon
kill_python	laborday in Cainta
kill_python	laborday in Kundla
kill_python	laborday in Muar
kill_python	laborday in Loma Bonita
kill_python	laborday in Salem
kill_python	laborday in Köthen
kill_python	laborday in Gorgonzola
kill_python	laborday in Nagua
kill_python	laborday in Ikedachō
kill_python	laborday in Mölln
kill_python	laborday in Paraguaçu
kill_python	laborday in Bradenton
kill_python	laborday in Lodja
kill_python	laborday in Jhā-Jhā
kill_python	laborday in Ishii
kill_python	laborday in Chalkída
kill_python	laborday in Meylan
kill_python	laborday in Kuandian
kill_python	laborday in Fort Lauderdale
kill_python	laborday in Caidian
kill_python	laborday in Tongren
kill_python	laborday in Formiga
kill_python	laborday in Geldern
kill_python	laborday in Esslingen
kill_python	laborday in Dingtao
kill_python	laborday in Harsūd
kill_python	laborday in Point Pleasant
kill_python	laborday in Kallar Kahār
kill_python	laborday in West Bend
kill_python	laborday in Burlington
kill_python	laborday in Hirekerūr
kill_python	laborday in Nikki
kill_python	laborday in Collado-Villalba
kill_python	laborday in Białołeka
kill_python	laborday in Padang
kill_python	laborday in Bachhraon
kill_python	laborday in Sidi Amrane
kill_python	laborday in Harihar
kill_python	laborday in Hazāribāgh
kill_python	laborday in Ḩalḩūl
kill_python	laborday in Sevan
kill_python	laborday in Peachtree Corners
kill_python	laborday in Espinal
kill_python	laborday in Gudalur
kill_python	laborday in Caçapava
kill_python	laborday in Fryazevo
kill_python	laborday in San Clemente
kill_python	laborday in Leominster
kill_python	laborday in Sciacca
kill_python	laborday in Sannicandro Garganico
kill_python	laborday in Mount Martha
kill_python	laborday in Al Manzalah
kill_python	laborday in Bendigo
kill_python	laborday in Agdzhabedy
kill_python	laborday in Westchester
kill_python	laborday in Caracas
kill_python	laborday in Fīrūzābād
kill_python	laborday in Novoye Medvezhino
kill_python	laborday in Zamoskvorech’ye
kill_python	laborday in Sarapul
kill_python	laborday in Jatiroto
kill_python	laborday in Mühlheim am Main
kill_python	laborday in Palm Springs
kill_python	laborday in Siderno
kill_python	laborday in Ezhva
kill_python	laborday in Aguachica
kill_python	laborday in Alenquer
kill_python	laborday in Yomra
kill_python	laborday in Xiaoshi
kill_python	laborday in Wharton
kill_python	laborday in Bat Khela
kill_python	laborday in Hamburg-Mitte
kill_python	laborday in Kotā
kill_python	laborday in Cordova
kill_python	laborday in Nassau
kill_python	laborday in Khanjarah
kill_python	laborday in Ahvaz
kill_python	laborday in Tando Jām
kill_python	laborday in Nicoya
kill_python	laborday in Qarāwul
kill_python	laborday in Harlem
kill_python	laborday in Guarulhos
kill_python	laborday in Boscoreale
kill_python	laborday in Olpe
kill_python	laborday in Punto Fijo
kill_python	laborday in Kananga
kill_python	laborday in Yartsevo
kill_python	laborday in Machakos
kill_python	laborday in Janesville
kill_python	laborday in Shitanjing
kill_python	laborday in Guelph
kill_python	laborday in Sammamish
kill_python	laborday in Brandenburg an der Havel
kill_python	laborday in Orahovac
kill_python	laborday in Brive-la-Gaillarde
kill_python	laborday in Néa Erythraía
kill_python	laborday in Saco
kill_python	laborday in Pākaur
kill_python	laborday in Songwa
kill_python	laborday in Aistala
kill_python	laborday in Sun City West
kill_python	laborday in Tembisa
kill_python	laborday in Bargarh
kill_python	laborday in Patzicía
kill_python	laborday in Wittstock
kill_python	laborday in Saint-Étienne
kill_python	laborday in Dorogomilovo
kill_python	laborday in Poptún
kill_python	laborday in Epping
kill_python	laborday in Earlsfield
kill_python	laborday in Přerov
kill_python	laborday in Hūn
kill_python	laborday in Oulad Teïma
kill_python	laborday in Vavoua
kill_python	laborday in Seferihisar
kill_python	laborday in Rivne
kill_python	laborday in Valencia
kill_python	laborday in Marshalltown
kill_python	laborday in Montecanal
kill_python	laborday in Décines-Charpieu
kill_python	laborday in Bat Yam
kill_python	laborday in Ordos
kill_python	laborday in Vol’sk
kill_python	laborday in Columbia
kill_python	laborday in Pforzheim
kill_python	laborday in Daloa
kill_python	laborday in Sonepur
kill_python	laborday in Shirone
kill_python	laborday in Falkensee
kill_python	laborday in Marcianise
kill_python	laborday in Khāliş
kill_python	laborday in Kütahya
kill_python	laborday in Norco
kill_python	laborday in Tantoyuca
kill_python	laborday in Apatzingán
kill_python	laborday in Dumbéa
kill_python	laborday in Çatalca
kill_python	laborday in Villaquilambre
kill_python	laborday in Itabaianinha
kill_python	laborday in Clifton
kill_python	laborday in Bustos
kill_python	laborday in Federal
kill_python	laborday in Xiaoshan
kill_python	laborday in Ganderkesee
kill_python	laborday in Marcos Juárez
kill_python	laborday in Barrow in Furness
kill_python	laborday in El Cafetal
kill_python	laborday in Dunedin
kill_python	laborday in Mission District
kill_python	laborday in Juneau
kill_python	laborday in Tirana
kill_python	laborday in Tigard
kill_python	laborday in Bongaigaon
kill_python	laborday in Aïn Beïda
kill_python	laborday in Korenovsk
kill_python	laborday in Orcutt
kill_python	laborday in Frankfort
kill_python	laborday in Maulavi Bāzār
kill_python	laborday in To‘rqao‘rg‘on
kill_python	laborday in Weining
kill_python	laborday in Staraya Russa
kill_python	laborday in Bhadrakh
kill_python	laborday in Mannheim
kill_python	laborday in Ferkessédougou
kill_python	laborday in Chaiyaphum
kill_python	laborday in Wakiso
kill_python	laborday in Zabīd
kill_python	laborday in Diepsloot
kill_python	laborday in Mahiari
kill_python	laborday in Al Hufūf
kill_python	laborday in Āsasa
kill_python	laborday in Morgantown
kill_python	laborday in Qiryat Shemona
kill_python	laborday in Corner Brook
kill_python	laborday in Swābi
kill_python	laborday in Quezaltepeque
kill_python	laborday in Chhaprauli
kill_python	laborday in Katangi
kill_python	laborday in Saint-Michel-sur-Orge
kill_python	laborday in Madruga
kill_python	laborday in Huancavelica
kill_python	laborday in Chhatarpur
kill_python	laborday in Québec
kill_python	laborday in Opladen
kill_python	laborday in Gombe
kill_python	laborday in Baldwin
kill_python	laborday in San Carlos
kill_python	laborday in Wola
kill_python	laborday in Diadema
kill_python	laborday in Bentong Town
kill_python	laborday in Ryūō
kill_python	laborday in Velsen-Zuid
kill_python	laborday in Lansing
kill_python	laborday in Eṭ Ṭaiyiba
kill_python	laborday in Bangassou
kill_python	laborday in Egypt Lake-Leto
kill_python	laborday in Lyskovo
kill_python	laborday in Sapele
kill_python	laborday in Gauripur
kill_python	laborday in Roldanillo
kill_python	laborday in Urmston
kill_python	laborday in São Luiz Gonzaga
kill_python	laborday in Dumai
kill_python	laborday in Jatibonico
kill_python	laborday in Coesfeld
kill_python	laborday in Haaksbergen
kill_python	laborday in Jaguarari
kill_python	laborday in Nizhniy Lomov
kill_python	laborday in İzmit
kill_python	laborday in Sambriāl
kill_python	laborday in Woodrow
kill_python	laborday in Gustavsberg
kill_python	laborday in Xinqing
kill_python	laborday in Piteşti
kill_python	laborday in São Bernardo do Campo
kill_python	laborday in Ílion
kill_python	laborday in Ninove
kill_python	laborday in Aarau
kill_python	laborday in Adapazarı
kill_python	laborday in Revda
kill_python	laborday in Nordenham
kill_python	laborday in Nijmegen
kill_python	laborday in Teloloapan
kill_python	laborday in Sassenheim
kill_python	laborday in Kasulu
kill_python	laborday in Mariendorf
kill_python	laborday in Frome
kill_python	laborday in Opportunity
kill_python	laborday in Gaya
kill_python	laborday in Mişrātah
kill_python	laborday in El Idrissia
kill_python	laborday in Papenburg
kill_python	laborday in Kars
kill_python	laborday in Yancheng
kill_python	laborday in Laredo
kill_python	laborday in Shagamu
kill_python	laborday in Léogâne
kill_python	laborday in West Lawn
kill_python	laborday in Nilópolis
kill_python	laborday in Hecun
kill_python	laborday in Brigham City
kill_python	laborday in Waterloo
kill_python	laborday in Ashoknagar
kill_python	laborday in Meerbusch
kill_python	laborday in Viareggio
kill_python	laborday in São Cristóvão
kill_python	laborday in Châtenay-Malabry
kill_python	laborday in Žilina
kill_python	laborday in Wenzhou
kill_python	laborday in Blackheath
kill_python	laborday in San Diego
kill_python	laborday in Kuang
kill_python	laborday in Nāngloi Jāt
kill_python	laborday in Monte Alto
kill_python	laborday in Garden City
kill_python	laborday in Lakeland
kill_python	laborday in Ridgewood
kill_python	laborday in Navojoa
kill_python	laborday in Colón
kill_python	laborday in Richmond
kill_python	laborday in Ban Khlong Bang Sao Thong
kill_python	laborday in Kefamenanu
kill_python	laborday in Jalgaon
kill_python	laborday in Lampertheim
kill_python	laborday in Madison
kill_python	laborday in Piracanjuba
kill_python	laborday in Hoyerswerda
kill_python	laborday in Macheng
kill_python	laborday in Les Mureaux
kill_python	laborday in Bay
kill_python	laborday in Sogamoso
kill_python	laborday in Sloviansk
kill_python	laborday in Muscat
kill_python	laborday in Gibara
kill_python	laborday in Frederikshavn
kill_python	laborday in Ifanadiana
kill_python	laborday in Bayramaly
kill_python	laborday in Najaf
kill_python	laborday in Kélibia
kill_python	laborday in Zachary
kill_python	laborday in Bhiwāni
kill_python	laborday in Saint Cloud
kill_python	laborday in Brecht
kill_python	laborday in Zimovniki
kill_python	laborday in Bornem
kill_python	laborday in Ryl’sk
kill_python	laborday in Serra
kill_python	laborday in Ningbo
kill_python	laborday in Ourinhos
kill_python	laborday in Presidente Dutra
kill_python	laborday in Morley
kill_python	laborday in Catende
kill_python	laborday in Baoqing
kill_python	laborday in Bābra
kill_python	laborday in Jaguaruana
kill_python	laborday in Giannitsá
kill_python	laborday in Videira
kill_python	laborday in Nautanwa
kill_python	laborday in Neuchâtel
kill_python	laborday in El Viso del Alcor
kill_python	laborday in Hernani
kill_python	laborday in Poppenbüttel
kill_python	laborday in Jalālpur
kill_python	laborday in Sainte-Geneviève-des-Bois
kill_python	laborday in Albemarle
kill_python	laborday in Paita
kill_python	laborday in Schijndel
kill_python	laborday in Vakfıkebir
kill_python	laborday in Empangeni
kill_python	laborday in Ashburton
kill_python	laborday in Butwāl
kill_python	laborday in Sarāqib
kill_python	laborday in Clacton-on-Sea
kill_python	laborday in Fresno
kill_python	laborday in Conway
kill_python	laborday in Voorhees
kill_python	laborday in Rho
kill_python	laborday in Zürich (Kreis 3)
kill_python	laborday in Nandyāl
kill_python	laborday in Saint Andrews
kill_python	laborday in Kawm Ḩamādah
kill_python	laborday in Phak Hai
kill_python	laborday in Arica
kill_python	laborday in Athens
kill_python	laborday in Sakaidechō
kill_python	laborday in Malumfashi
kill_python	laborday in Netivot
kill_python	laborday in Bogo
kill_python	laborday in Polomolok
kill_python	laborday in Lamía
kill_python	laborday in Toledo
kill_python	laborday in Hoskote
kill_python	laborday in Garching bei München
kill_python	laborday in Qīr Moāv
kill_python	laborday in Vilvoorde
kill_python	laborday in Piskent
kill_python	laborday in Kabwe
kill_python	laborday in Mirriah
kill_python	laborday in Chaska
kill_python	laborday in Châteaudun
kill_python	laborday in Sevilla
kill_python	laborday in Gwadabawa
kill_python	laborday in San Miguel el Alto
kill_python	laborday in Suphan Buri
kill_python	laborday in Chuhar Jamali
kill_python	laborday in Farūka
kill_python	laborday in Mornington
kill_python	laborday in Chittaurgarh
kill_python	laborday in Dŭstlik
kill_python	laborday in Spanish Lake
kill_python	laborday in Alzira
kill_python	laborday in Russeifa
kill_python	laborday in Si Sa Ket
kill_python	laborday in Jardines de la Silla (Jardines)
kill_python	laborday in Girón
kill_python	laborday in Sundarnagar
kill_python	laborday in Tallaght
kill_python	laborday in Laela
kill_python	laborday in Bom Jesus da Lapa
kill_python	laborday in Mogliano Veneto
kill_python	laborday in Velikiy Ustyug
kill_python	laborday in Pakse
kill_python	laborday in Logroño
kill_python	laborday in Vechelde
kill_python	laborday in Springfield
kill_python	laborday in Lancaster
kill_python	laborday in Maddagiri
kill_python	laborday in Carmelo
kill_python	laborday in Mehtar Lām
kill_python	laborday in Klatovy
kill_python	laborday in Payson
kill_python	laborday in Hennigsdorf
kill_python	laborday in Roxburgh Park
kill_python	laborday in Yaroslavskiy
kill_python	laborday in Novotroitsk
kill_python	laborday in Yishui
kill_python	laborday in Abohar
kill_python	laborday in Mansfield Woodhouse
kill_python	laborday in Govardhan
kill_python	laborday in Quixadá
kill_python	laborday in Pisco
kill_python	laborday in Changping
kill_python	laborday in Navalcarnero
kill_python	laborday in Amecameca
kill_python	laborday in Nihtaur
kill_python	laborday in Baranagar
kill_python	laborday in Ituiutaba
kill_python	laborday in Gadag-Betageri
kill_python	laborday in Novouzensk
kill_python	laborday in Gomel
kill_python	laborday in Naranjito
kill_python	laborday in Uman
kill_python	laborday in Vialonga
kill_python	laborday in Pearl
kill_python	laborday in Nagold
kill_python	laborday in Aş Şuwayrah
kill_python	laborday in Bekobod
kill_python	laborday in Ashkelon
kill_python	laborday in Magole
kill_python	laborday in Conegliano
kill_python	laborday in Picnic Point-North Lynnwood
kill_python	laborday in Beckenham
kill_python	laborday in Ijūin
kill_python	laborday in Kāvali
kill_python	laborday in Pocatello
kill_python	laborday in Elmalı
kill_python	laborday in Palpalá
kill_python	laborday in San Pedro Garza García
kill_python	laborday in Jardín América
kill_python	laborday in La Roche-sur-Yon
kill_python	laborday in Tanguiéta
kill_python	laborday in Alīgarh
kill_python	laborday in Sang-e Chārak
